LR:0.001, DF : 0, TU : [1, 2],DRT: 0.2
[Epoch 0099/1000]	Epsilon:0.4510	#Expl.:3619/7969	#Buy:3780	#Sell:1843	#Hold:2346	#Stocks:4292	PV:\199,835,997	POS:88	NEG:67	Loss:  0.000000
[Epoch 0100/1000]	Epsilon:0.4505	#Expl.:3582/7969	#Buy:3779	#Sell:1744	#Hold:2446	#Stocks:4412	PV:\205,423,416	POS:92	NEG:59	Loss:  0.000000
[Epoch 0101/1000]	Epsilon:0.4499	#Expl.:3526/7969	#Buy:3770	#Sell:1748	#Hold:2451	#Stocks:4421	PV:\205,803,265	POS:89	NEG:65	Loss:  0.000000
[Epoch 0102/1000]	Epsilon:0.4494	#Expl.:3597/7969	#Buy:3721	#Sell:1777	#Hold:2471	#Stocks:4293	PV:\199,929,743	POS:89	NEG:67	Loss:  0.000000
[Epoch 0103/1000]	Epsilon:0.4489	#Expl.:3590/7969	#Buy:3757	#Sell:1798	#Hold:2414	#Stocks:4317	PV:\200,986,816	POS:88	NEG:67	Loss:  0.000000
[Epoch 0104/1000]	Epsilon:0.4484	#Expl.:3584/7969	#Buy:3748	#Sell:1787	#Hold:2434	#Stocks:4335	PV:\201,801,857	POS:90	NEG:61	Loss:  0.000000
[Epoch 0105/1000]	Epsilon:0.4479	#Expl.:3523/7969	#Buy:3806	#Sell:1761	#Hold:2402	#Stocks:4463	PV:\207,823,281	POS:92	NEG:60	Loss:  0.000000
[Epoch 0106/1000]	Epsilon:0.4474	#Expl.:3531/7969	#Buy:3783	#Sell:1818	#Hold:2368	#Stocks:4413	PV:\205,438,307	POS:90	NEG:66	Loss:  0.000000
[Epoch 0107/1000]	Epsilon:0.4469	#Expl.:3566/7969	#Buy:3768	#Sell:1789	#Hold:2412	#Stocks:4334	PV:\201,780,897	POS:87	NEG:68	Loss:  0.000000
[Epoch 0108/1000]	Epsilon:0.4464	#Expl.:3501/7969	#Buy:3754	#Sell:1792	#Hold:2423	#Stocks:4371	PV:\203,483,685	POS:92	NEG:59	Loss:  0.000000
[Epoch 0109/1000]	Epsilon:0.4459	#Expl.:3557/7969	#Buy:3751	#Sell:1753	#Hold:2465	#Stocks:4342	PV:\202,122,885	POS:85	NEG:72	Loss:  0.000000
[Epoch 0110/1000]	Epsilon:0.4454	#Expl.:3619/7969	#Buy:3764	#Sell:1804	#Hold:2401	#Stocks:4319	PV:\201,077,608	POS:89	NEG:66	Loss:  0.000000
[Epoch 0111/1000]	Epsilon:0.4449	#Expl.:3584/7969	#Buy:3760	#Sell:1782	#Hold:2427	#Stocks:4334	PV:\201,789,136	POS:89	NEG:66	Loss:  0.000000
[Epoch 0112/1000]	Epsilon:0.4444	#Expl.:3571/7969	#Buy:3770	#Sell:1762	#Hold:2437	#Stocks:4376	PV:\203,716,742	POS:90	NEG:62	Loss:  0.000000
[Epoch 0113/1000]	Epsilon:0.4439	#Expl.:3575/7969	#Buy:3780	#Sell:1801	#Hold:2388	#Stocks:4355	PV:\202,765,966	POS:91	NEG:65	Loss:  0.000000
[Epoch 0114/1000]	Epsilon:0.4434	#Expl.:3556/7969	#Buy:3798	#Sell:1773	#Hold:2398	#Stocks:4403	PV:\205,072,471	POS:91	NEG:60	Loss:  0.000000
[Epoch 0115/1000]	Epsilon:0.4429	#Expl.:3610/7969	#Buy:3850	#Sell:1799	#Hold:2320	#Stocks:4447	PV:\207,084,970	POS:92	NEG:60	Loss:  0.000000
[Epoch 0116/1000]	Epsilon:0.4424	#Expl.:3532/7969	#Buy:3801	#Sell:1704	#Hold:2464	#Stocks:4507	PV:\209,824,855	POS:89	NEG:65	Loss:  0.000000
[Epoch 0117/1000]	Epsilon:0.4419	#Expl.:3571/7969	#Buy:3780	#Sell:1786	#Hold:2403	#Stocks:4383	PV:\204,046,233	POS:90	NEG:66	Loss:  0.000000
[Epoch 0118/1000]	Epsilon:0.4414	#Expl.:3478/7969	#Buy:3784	#Sell:1741	#Hold:2444	#Stocks:4445	PV:\206,916,675	POS:92	NEG:60	Loss:  0.000000
[Epoch 0119/1000]	Epsilon:0.4409	#Expl.:3501/7969	#Buy:3752	#Sell:1749	#Hold:2468	#Stocks:4381	PV:\203,971,631	POS:90	NEG:65	Loss:  0.000000
[Epoch 0120/1000]	Epsilon:0.4404	#Expl.:3401/7969	#Buy:3793	#Sell:1704	#Hold:2472	#Stocks:4543	PV:\211,520,749	POS:91	NEG:68	Loss:  0.000000
[Epoch 0121/1000]	Epsilon:0.4399	#Expl.:3498/7969	#Buy:3763	#Sell:1749	#Hold:2457	#Stocks:4392	PV:\204,464,984	POS:85	NEG:72	Loss:  0.000000
[Epoch 0122/1000]	Epsilon:0.4394	#Expl.:3527/7969	#Buy:3793	#Sell:1792	#Hold:2384	#Stocks:4416	PV:\205,592,225	POS:92	NEG:64	Loss:  0.000000
[Epoch 0123/1000]	Epsilon:0.4389	#Expl.:3553/7969	#Buy:3805	#Sell:1800	#Hold:2364	#Stocks:4415	PV:\205,621,951	POS:89	NEG:62	Loss:  0.000000
[Epoch 0124/1000]	Epsilon:0.4384	#Expl.:3492/7969	#Buy:3772	#Sell:1752	#Hold:2445	#Stocks:4429	PV:\206,176,259	POS:86	NEG:68	Loss:  0.000000
[Epoch 0125/1000]	Epsilon:0.4379	#Expl.:3477/7969	#Buy:3802	#Sell:1735	#Hold:2432	#Stocks:4497	PV:\209,363,409	POS:92	NEG:60	Loss:  0.000000
[Epoch 0126/1000]	Epsilon:0.4374	#Expl.:3459/7969	#Buy:3792	#Sell:1691	#Hold:2486	#Stocks:4545	PV:\211,601,705	POS:93	NEG:64	Loss:  0.000000
[Epoch 0127/1000]	Epsilon:0.4369	#Expl.:3507/7969	#Buy:3805	#Sell:1701	#Hold:2463	#Stocks:4517	PV:\210,266,992	POS:89	NEG:65	Loss:  0.000000
[Epoch 0128/1000]	Epsilon:0.4364	#Expl.:3556/7969	#Buy:3777	#Sell:1735	#Hold:2457	#Stocks:4401	PV:\204,923,536	POS:90	NEG:61	Loss:  0.000000
[Epoch 0129/1000]	Epsilon:0.4359	#Expl.:3541/7969	#Buy:3761	#Sell:1786	#Hold:2422	#Stocks:4366	PV:\203,242,401	POS:90	NEG:61	Loss:  0.000000
[Epoch 0130/1000]	Epsilon:0.4354	#Expl.:3481/7969	#Buy:3811	#Sell:1754	#Hold:2404	#Stocks:4490	PV:\209,022,512	POS:93	NEG:59	Loss:  0.000000
[Epoch 0131/1000]	Epsilon:0.4349	#Expl.:3405/7969	#Buy:3767	#Sell:1691	#Hold:2511	#Stocks:4539	PV:\211,334,612	POS:90	NEG:61	Loss:  0.000000
[Epoch 0132/1000]	Epsilon:0.4344	#Expl.:3480/7969	#Buy:3752	#Sell:1720	#Hold:2497	#Stocks:4448	PV:\207,088,347	POS:91	NEG:61	Loss:  0.000000
[Epoch 0133/1000]	Epsilon:0.4339	#Expl.:3437/7969	#Buy:3784	#Sell:1697	#Hold:2488	#Stocks:4518	PV:\210,345,303	POS:87	NEG:67	Loss:  0.000000
[Epoch 0134/1000]	Epsilon:0.4334	#Expl.:3508/7969	#Buy:3793	#Sell:1717	#Hold:2459	#Stocks:4452	PV:\207,270,279	POS:92	NEG:60	Loss:  0.000000
[Epoch 0135/1000]	Epsilon:0.4329	#Expl.:3406/7969	#Buy:3782	#Sell:1704	#Hold:2483	#Stocks:4479	PV:\208,541,432	POS:95	NEG:63	Loss:  0.000000
[Epoch 0136/1000]	Epsilon:0.4324	#Expl.:3465/7969	#Buy:3763	#Sell:1800	#Hold:2406	#Stocks:4390	PV:\204,468,237	POS:89	NEG:62	Loss:  0.000000
[Epoch 0137/1000]	Epsilon:0.4319	#Expl.:3399/7969	#Buy:3789	#Sell:1723	#Hold:2457	#Stocks:4527	PV:\210,758,290	POS:92	NEG:59	Loss:  0.000000
[Epoch 0138/1000]	Epsilon:0.4314	#Expl.:3453/7969	#Buy:3812	#Sell:1703	#Hold:2454	#Stocks:4545	PV:\211,588,084	POS:88	NEG:65	Loss:  0.000000
